airlie_id,flght#,departure_dt,arrival_dt,dep_time,arrivl_time,booking_cd,passngr_nm,seat_no,class,fare,extras,loyalty_pts,status,gate,terminal,baggage_claim,duration_hrs,layovers,layover_locations,aircraft_type,pilot,cabin_crew,inflight_ent,meal_option,wifi,window_seat,aisle_seat,emergency_exit_row,number_of_stops,reward_program_member
7,9434,01-05-2023 21:05,02-09-2023 04:33,13:10:34,12:58:27,BRYS,Name_EPXXJ,SeatSSR,Economy,418.52,Meal,0,Cancelled,GateYZ,B,ClaimAOZ,7.27,1,LOCFTS,TypeWHW,Pilot_AZHJ,Crew_LXRA,No,Vegetarian,Not Available,FALSE,TRUE,FALSE,2,Yes
13,7806,18-05-2023 05:07,30-11-2023 02:21,02:03:25,16:07:15,BWYY,Name_MJZZE,SeatUNE,Economy,701.23,No Extras,2577,Cancelled,GateHC,A,ClaimATM,2.18,2,LOCYAY,TypeQLQ,Pilot_ESNN,Crew_OVVR,Yes,Vegan,Not Available,TRUE,TRUE,TRUE,1,Yes
13,8001,16-02-2023 14:37,19-07-2023 04:54,11:03:35,09:19:41,BCBK,Name_QSTQA,SeatTZI,Business,130.35,Extra Baggage,0,Confirmed,GateYG,D,ClaimPII,7.84,2,LOCZMH,TypeIHM,Pilot_QHCH,Crew_OJFH,No,Vegan,Available,TRUE,TRUE,TRUE,0,Yes
8,8926,28-03-2023 06:01,12-11-2023 13:57,05:12:03,01:49:11,BNUE,Name_TTGFA,SeatRKA,First,337.73,Extra Baggage,2992,Pending,GateDB,D,ClaimSXG,11.98,1,LOCBTT,TypeSLX,Pilot_KZCB,Crew_QIQI,No,Vegan,Not Available,FALSE,FALSE,FALSE,0,No
11,5104,20-08-2023 07:56,16-07-2023 17:29,01:15:21,09:33:15,BMHF,Name_KQVNL,SeatMZK,First,491.26,Meal,0,Cancelled,GateYM,D,ClaimPBX,4.2,0,LOCYGG,TypeUOJ,Pilot_KFDU,Crew_YWCD,No,Vegan,Not Available,TRUE,FALSE,FALSE,1,Yes
18,9046,04-09-2023 15:27,16-08-2023 05:20,13:47:31,17:58:04,BLGK,Name_WRSRV,SeatIDD,Business,460.89,Extra Baggage,0,Pending,GateNV,B,ClaimLKW,10.7,2,LOCWJK,TypeWHA,Pilot_WVBU,Crew_JVFD,Yes,Vegan,Not Available,FALSE,FALSE,TRUE,0,No
19,1012,19-09-2023 06:50,28-07-2023 13:38,23:45:47,14:56:08,BHID,Name_QWZBP,SeatJOX,Economy,786.78,No Extras,0,Cancelled,GateTO,A,ClaimTYV,6.12,2,LOCBMV,TypeGPN,Pilot_QSPZ,Crew_OBVU,No,Non-Vegetarian,Available,TRUE,TRUE,FALSE,2,Yes
6,6894,19-02-2023 11:59,02-08-2023 06:45,02:30:36,18:55:16,BEDY,Name_UQJZG,SeatWKA,First,142.52,Extra Baggage,0,Confirmed,GateRI,B,ClaimOPY,8.39,2,LOCYDU,TypeAFS,Pilot_GTZA,Crew_RVXZ,Yes,Vegetarian,Not Available,FALSE,TRUE,TRUE,0,Yes
2,8050,11-10-2023 23:05,15-02-2023 23:47,17:49:00,17:38:31,BLRO,Name_EUXHX,SeatZSZ,First,106.44,Extra Baggage,3683,Cancelled,GateBC,A,ClaimPOG,6.92,2,LOCXFH,TypeXKD,Pilot_ZGOD,Crew_GPKD,Yes,No Meal,Not Available,FALSE,TRUE,FALSE,0,Yes
13,4017,22-07-2023 21:19,10-04-2023 12:38,02:34:12,15:23:10,BHKN,Name_LCXUA,SeatVPV,First,129.82,Meal,0,Confirmed,GateDM,A,ClaimHIQ,7.46,1,LOCMCA,TypeGWM,Pilot_COCG,Crew_DUFH,No,Non-Vegetarian,Not Available,TRUE,FALSE,FALSE,0,No
11,8392,09-06-2023 15:27,05-11-2023 05:19,15:13:17,01:05:32,BGPW,Name_DKEHZ,SeatFVX,First,52.76,No Extras,3641,Confirmed,GateLI,C,ClaimTMA,7.46,2,LOCEIO,TypeLPH,Pilot_OOBL,Crew_BQLH,Yes,Vegetarian,Available,TRUE,TRUE,FALSE,0,No
1,1689,02-08-2023 08:28,06-02-2023 15:31,14:23:53,20:33:43,BHKA,Name_BFDSK,SeatWCD,First,329.86,Extra Baggage,0,Confirmed,GateWY,A,ClaimFML,6.91,2,LOCILW,TypeBKE,Pilot_JSSX,Crew_LCPT,Yes,No Meal,Available,FALSE,TRUE,FALSE,1,No
2,6878,12-09-2023 13:32,10-12-2023 13:40,11:46:20,01:58:33,BQGR,Name_IERCY,SeatCIU,Economy,921.84,Meal,0,Cancelled,GateVH,D,ClaimUMU,8.55,2,LOCSDV,TypeFAQ,Pilot_PYBB,Crew_ELLQ,Yes,Vegan,Available,FALSE,TRUE,FALSE,2,No
17,4138,02-10-2023 12:08,27-10-2023 12:51,16:08:13,10:00:19,BLTV,Name_HFHQB,SeatYWP,Economy,711.18,Extra Baggage,0,Cancelled,GateQP,D,ClaimRQR,9.45,0,LOCEGE,TypeHPY,Pilot_WMJK,Crew_NZFW,No,Vegetarian,Available,TRUE,FALSE,TRUE,2,No
8,8976,15-01-2023 18:18,04-05-2023 13:59,22:03:34,13:37:07,BUEF,Name_VENAT,SeatQYR,Business,369.37,Extra Baggage,0,Cancelled,GateVO,A,ClaimBGQ,5.12,1,LOCBOL,TypeTJK,Pilot_TOOS,Crew_BURB,Yes,No Meal,Available,TRUE,FALSE,FALSE,1,No
2,9868,08-03-2023 19:58,24-06-2023 07:31,02:48:59,23:04:34,BZWB,Name_HYLQB,SeatMJR,Business,245.28,Extra Baggage,3741,Pending,GateSL,B,ClaimROV,1.78,0,LOCVNI,TypeKES,Pilot_NDJK,Crew_IAXE,No,Vegetarian,Available,TRUE,TRUE,FALSE,0,No
6,7327,26-06-2023 07:55,17-05-2023 06:11,16:13:09,13:48:04,BLKD,Name_CGUBS,SeatDFF,Business,741.12,No Extras,0,Cancelled,GateHC,D,ClaimXWL,3.46,1,LOCGXO,TypeWKW,Pilot_ZFXK,Crew_ADQR,Yes,Vegetarian,Available,FALSE,FALSE,FALSE,0,Yes
5,5303,12-01-2023 21:36,14-12-2023 16:12,19:28:46,00:14:47,BGEK,Name_XTKKP,SeatZYY,Economy,710.97,No Extras,4967,Cancelled,GateZE,C,ClaimNGG,2.97,2,LOCMLR,TypeTHP,Pilot_HJHA,Crew_NHWY,Yes,Vegetarian,Not Available,TRUE,TRUE,TRUE,2,Yes
16,2002,29-12-2023 15:47,02-04-2023 00:45,13:59:38,23:39:52,BPJI,Name_ZYNFX,SeatPTU,Business,620.39,Meal,510,Confirmed,GateAU,A,ClaimNUS,5.48,2,LOCDHU,TypeYNX,Pilot_YJBL,Crew_IHPC,No,Vegetarian,Available,FALSE,TRUE,FALSE,2,No
8,8408,24-08-2023 16:38,23-12-2023 12:09,00:49:33,05:13:36,BFMD,Name_ZVBJX,SeatNCK,Economy,879.63,Extra Baggage,4166,Confirmed,GateTN,D,ClaimMUA,9.05,2,LOCKTZ,TypeGRI,Pilot_MEOV,Crew_JQCO,Yes,No Meal,Available,TRUE,FALSE,TRUE,2,No
19,9142,16-01-2023 05:53,11-06-2023 14:55,23:02:38,06:46:35,BKKP,Name_GTFIA,SeatUWM,Economy,632.04,Extra Baggage,0,Confirmed,GateTD,D,ClaimWVQ,9.67,1,LOCYOH,TypeAJN,Pilot_JEIU,Crew_CCHX,No,Vegan,Not Available,TRUE,TRUE,FALSE,1,Yes
16,2765,27-11-2023 09:14,30-04-2023 22:22,04:16:28,13:14:11,BZTS,Name_YZDAH,SeatBZR,Economy,394.54,Extra Baggage,0,Pending,GateAA,D,ClaimDOB,7.73,0,LOCIUM,TypeESV,Pilot_RWPP,Crew_SQXE,Yes,Non-Vegetarian,Not Available,FALSE,FALSE,FALSE,1,No
13,6778,15-11-2023 14:24,26-06-2023 04:12,23:15:07,01:32:05,BFXQ,Name_HILZQ,SeatAOM,First,748.9,Meal,3261,Cancelled,GateKN,C,ClaimRNC,2.78,0,LOCPEA,TypeCWB,Pilot_AQQQ,Crew_JDUF,Yes,Vegetarian,Not Available,TRUE,FALSE,TRUE,0,Yes
7,3291,21-12-2023 00:08,19-01-2023 00:27,04:01:35,16:49:39,BRDW,Name_LKPBO,SeatOBU,Business,275.33,Meal,0,Cancelled,GateLE,B,ClaimVZK,10.91,2,LOCOVY,TypeLAW,Pilot_EUCW,Crew_YGNY,Yes,Vegetarian,Not Available,FALSE,FALSE,TRUE,1,Yes
16,8730,02-12-2023 09:02,22-12-2023 21:44,13:16:13,17:47:24,BRKL,Name_FKENP,SeatYEY,Economy,634.63,Extra Baggage,0,Pending,GateQE,B,ClaimEGK,9.58,1,LOCHSW,TypeOSR,Pilot_BKVR,Crew_FWYB,Yes,Vegan,Available,TRUE,TRUE,TRUE,2,No
16,5866,04-06-2023 06:46,17-02-2023 08:33,14:57:47,17:49:03,BJXC,Name_CCOIQ,SeatRVQ,Economy,85.74,No Extras,4833,Confirmed,GateZR,A,ClaimIFA,9.2,2,LOCWBK,TypeJAA,Pilot_BWFT,Crew_FDZM,No,No Meal,Available,FALSE,TRUE,FALSE,0,No
12,9429,22-11-2023 09:20,29-07-2023 11:15,08:02:23,19:10:16,BORP,Name_DGUYZ,SeatQSE,Business,455.74,Extra Baggage,0,Confirmed,GateMW,A,ClaimSYX,7.81,0,LOCKBB,TypeRCQ,Pilot_LQPL,Crew_HGNB,Yes,No Meal,Available,TRUE,TRUE,TRUE,2,No
14,7453,12-10-2023 15:24,04-07-2023 02:40,22:11:11,05:49:50,BGKJ,Name_LPXAX,SeatWPP,Business,127.54,Meal,4271,Confirmed,GateXO,B,ClaimWOR,3.57,2,LOCSVO,TypeRZC,Pilot_ZWRI,Crew_KHZG,Yes,Vegetarian,Available,TRUE,FALSE,FALSE,1,Yes
18,2584,18-06-2023 01:17,15-09-2023 14:08,06:18:23,13:21:06,BITR,Name_ZZEFO,SeatZWO,Economy,965.48,Extra Baggage,0,Cancelled,GateMO,C,ClaimMTY,9.34,2,LOCXKV,TypeCRZ,Pilot_BEDT,Crew_BGMI,Yes,Non-Vegetarian,Not Available,TRUE,FALSE,TRUE,2,Yes
18,2307,05-08-2023 17:37,08-03-2023 21:12,10:01:10,11:26:11,BYZU,Name_QPUOT,SeatQRA,Business,192.42,Extra Baggage,0,Confirmed,GateQZ,D,ClaimPGI,9.68,1,LOCBUL,TypeCKD,Pilot_TXZC,Crew_AXXN,No,Non-Vegetarian,Not Available,TRUE,FALSE,TRUE,2,No
16,3085,02-01-2023 15:53,30-05-2023 13:29,09:19:23,16:11:10,BMZW,Name_LKYDM,SeatQDO,First,338.51,Meal,687,Pending,GateAU,B,ClaimBCY,2.4,0,LOCCLT,TypeZIY,Pilot_EVQE,Crew_ONEF,No,Vegan,Available,FALSE,TRUE,FALSE,2,Yes
16,1031,26-02-2023 06:40,11-06-2023 02:49,05:19:53,05:17:36,BJUL,Name_VZKSY,SeatQDK,Business,300.31,Extra Baggage,4924,Cancelled,GateTF,C,ClaimHDJ,4.86,1,LOCBAX,TypeIGK,Pilot_BPJD,Crew_DWIX,No,Non-Vegetarian,Available,TRUE,FALSE,TRUE,2,Yes
13,8720,28-01-2023 13:38,27-06-2023 18:58,04:40:50,19:19:28,BMUV,Name_XIJVX,SeatCWI,Business,348.72,Meal,0,Confirmed,GateRT,B,ClaimAIK,2.91,1,LOCCSL,TypeIPQ,Pilot_GGYR,Crew_RWNS,No,Non-Vegetarian,Available,FALSE,FALSE,FALSE,1,Yes
9,1291,25-06-2023 16:07,09-07-2023 21:21,03:32:07,18:09:29,BEXL,Name_AANPJ,SeatKJF,Economy,471.42,Meal,0,Confirmed,GateVY,B,ClaimUOG,1.06,0,LOCXAN,TypeFKV,Pilot_EUNY,Crew_TVLQ,No,Vegetarian,Available,FALSE,FALSE,TRUE,2,Yes
9,4686,23-05-2023 22:23,08-03-2023 02:08,22:29:11,16:01:28,BDCN,Name_TAMGT,SeatEUM,First,301.67,Extra Baggage,0,Confirmed,GateFG,B,ClaimDAO,2.24,2,LOCWAQ,TypeZUH,Pilot_GONJ,Crew_LGUQ,Yes,Vegetarian,Available,TRUE,FALSE,FALSE,2,No
13,2642,13-07-2023 16:50,01-03-2023 09:29,21:14:37,15:19:15,BCBH,Name_QQMVF,SeatLXR,Business,407.79,Meal,0,Pending,GateNX,C,ClaimUJS,1.76,1,LOCEGY,TypeZEB,Pilot_LSVK,Crew_LCLG,Yes,No Meal,Not Available,FALSE,TRUE,FALSE,1,Yes
4,8766,28-08-2023 01:04,15-10-2023 13:37,15:24:20,07:17:57,BGVB,Name_FIWWQ,SeatYQT,Economy,303.39,Extra Baggage,2860,Pending,GateDY,D,ClaimGDZ,4.64,2,LOCVYF,TypeJTS,Pilot_XCSJ,Crew_YTTD,Yes,Vegan,Not Available,TRUE,FALSE,FALSE,2,No
9,9769,12-01-2023 08:53,17-05-2023 11:16,04:13:38,02:03:45,BRZQ,Name_HFKUV,SeatIUN,Economy,977.64,Meal,0,Confirmed,GateIS,D,ClaimOBY,4.51,1,LOCQEJ,TypeOKX,Pilot_OYEO,Crew_MOJW,Yes,Vegetarian,Not Available,TRUE,FALSE,TRUE,2,Yes
15,4909,12-08-2023 10:37,05-11-2023 17:13,13:38:40,08:32:53,BNLZ,Name_MITWM,SeatKOM,First,323.79,Meal,2709,Pending,GateOO,C,ClaimMDL,5.58,0,LOCVLI,TypeISR,Pilot_MEVL,Crew_BXIY,No,No Meal,Not Available,TRUE,TRUE,FALSE,2,No
14,2223,07-07-2023 15:53,08-04-2023 12:46,07:54:04,21:47:08,BRYQ,Name_SNRSW,SeatDXJ,First,337.8,No Extras,0,Confirmed,GatePV,C,ClaimRYU,6.8,2,LOCHUV,TypeLCA,Pilot_DGEI,Crew_LEKD,No,No Meal,Available,FALSE,TRUE,TRUE,2,Yes
19,9638,07-04-2023 10:22,23-12-2023 20:04,19:13:07,05:37:10,BPJD,Name_FSDQW,SeatPOF,First,401.85,Extra Baggage,0,Confirmed,GateRR,A,ClaimDWN,1.53,2,LOCSNI,TypeEOE,Pilot_WJJR,Crew_RGMX,No,Vegan,Available,TRUE,FALSE,FALSE,1,No
12,5373,22-04-2023 12:50,23-11-2023 09:12,06:31:59,23:52:16,BBEN,Name_EALDT,SeatDWL,Business,647.95,Meal,0,Confirmed,GateDZ,D,ClaimOQY,7.02,2,LOCAQG,TypeMPQ,Pilot_FARS,Crew_HSHN,Yes,Non-Vegetarian,Not Available,FALSE,TRUE,TRUE,1,No
6,3579,07-09-2023 01:49,22-04-2023 06:57,13:55:07,04:37:59,BJHA,Name_NGKPV,SeatPUO,First,971.61,No Extras,0,Confirmed,GateUZ,D,ClaimEPK,9.34,1,LOCFWL,TypeAUZ,Pilot_NDQV,Crew_LIFE,No,No Meal,Not Available,TRUE,TRUE,FALSE,0,Yes
3,2422,07-05-2023 20:51,30-03-2023 00:38,06:44:41,11:14:52,BIWU,Name_JZTOE,SeatYQG,Business,608.79,Extra Baggage,0,Cancelled,GateQD,A,ClaimUTU,8.07,2,LOCSXR,TypeWCB,Pilot_JEET,Crew_CUSC,Yes,Vegetarian,Not Available,FALSE,TRUE,FALSE,1,No
16,8558,17-03-2023 20:34,27-05-2023 14:47,05:29:53,22:44:05,BEII,Name_NBWII,SeatVNM,First,985.18,Meal,0,Pending,GatePM,C,ClaimDUQ,1.55,0,LOCGOR,TypeVTW,Pilot_HSYS,Crew_RGOM,No,No Meal,Not Available,FALSE,TRUE,FALSE,2,No
17,7745,24-06-2023 11:36,09-07-2023 05:57,09:38:07,16:41:32,BRXE,Name_WGHEA,SeatAFK,Economy,378.86,Extra Baggage,0,Cancelled,GateYA,A,ClaimMRP,8.36,0,LOCUYS,TypeNKJ,Pilot_ZFQD,Crew_TWUI,Yes,Non-Vegetarian,Available,FALSE,TRUE,FALSE,2,Yes
16,3609,28-05-2023 08:53,12-05-2023 03:58,05:21:56,01:14:43,BPBY,Name_PLJJK,SeatZFJ,Economy,924.35,Extra Baggage,2232,Confirmed,GateKW,B,ClaimWUC,3.51,2,LOCJKC,TypeIUR,Pilot_LCBR,Crew_HVBA,No,Vegan,Not Available,FALSE,TRUE,FALSE,0,No
6,4081,01-04-2023 07:49,14-11-2023 14:13,15:48:47,08:50:50,BDUW,Name_ZSSCO,SeatYJP,First,419.64,No Extras,4534,Pending,GateQV,A,ClaimGNP,3.24,2,LOCJDN,TypeHNO,Pilot_ANCT,Crew_OMAG,No,Vegetarian,Not Available,FALSE,FALSE,TRUE,0,No
8,7734,01-03-2023 13:01,15-05-2023 13:42,20:31:55,22:07:29,BREH,Name_EPMMM,SeatGAD,First,647.26,Meal,1968,Confirmed,GateHB,A,ClaimNKE,1.92,1,LOCKFT,TypeGHD,Pilot_DTEV,Crew_QBIO,No,Vegetarian,Available,TRUE,FALSE,FALSE,2,Yes
19,9250,15-08-2023 16:38,01-08-2023 19:53,12:55:54,23:11:27,BLNQ,Name_WPYDX,SeatESY,Business,99.2,No Extras,2302,Confirmed,GateQK,B,ClaimBBW,9.16,1,LOCJIJ,TypeXEW,Pilot_HOGL,Crew_PXTJ,Yes,Non-Vegetarian,Available,TRUE,TRUE,FALSE,1,Yes
2,9650,18-05-2023 08:11,30-04-2023 08:03,00:03:27,06:13:37,BLXB,Name_JVMCJ,SeatKXU,Economy,53.92,Meal,0,Pending,GateQT,B,ClaimQTC,9.15,2,LOCPMU,TypeUAP,Pilot_RLWJ,Crew_CGIY,No,Vegetarian,Not Available,FALSE,TRUE,TRUE,2,No
14,1103,24-04-2023 08:04,19-02-2023 04:49,00:01:13,06:03:54,BDKL,Name_EHASH,SeatDBK,First,264.04,Extra Baggage,593,Cancelled,GateAP,A,ClaimUAB,5.81,0,LOCBNH,TypeYOV,Pilot_WYEX,Crew_YALM,Yes,No Meal,Not Available,FALSE,TRUE,TRUE,0,No
12,5926,23-01-2023 08:46,20-09-2023 19:14,06:47:07,00:32:55,BSBJ,Name_WALDU,SeatGWO,Business,86.74,No Extras,1065,Cancelled,GateTI,D,ClaimPSF,2.15,1,LOCJQY,TypeNPG,Pilot_RNJW,Crew_YXMY,Yes,Vegan,Not Available,TRUE,TRUE,TRUE,2,No
17,9980,04-03-2023 04:46,09-05-2023 03:29,11:12:09,01:08:52,BJBZ,Name_UETYA,SeatEGK,First,452.54,Extra Baggage,0,Pending,GateAB,A,ClaimSTU,4.53,2,LOCDCY,TypeOHX,Pilot_HHSH,Crew_CABI,Yes,No Meal,Not Available,TRUE,FALSE,TRUE,2,Yes
15,1741,16-10-2023 09:03,05-03-2023 22:27,21:12:27,20:15:34,BVSZ,Name_WOACP,SeatUSM,First,474.27,No Extras,0,Cancelled,GateER,D,ClaimBVS,1.88,0,LOCSIU,TypeQIS,Pilot_FHFA,Crew_IHLE,Yes,Non-Vegetarian,Not Available,FALSE,TRUE,FALSE,0,No
18,7444,29-12-2023 11:55,20-01-2023 21:55,20:46:17,01:11:18,BTDR,Name_KOZUH,SeatWVH,Economy,957.14,Extra Baggage,1492,Cancelled,GatePV,C,ClaimEVK,11.15,1,LOCJCR,TypeGYX,Pilot_MOJK,Crew_OGQZ,No,Vegan,Available,FALSE,TRUE,FALSE,0,No
16,5723,25-08-2023 19:48,23-04-2023 08:13,19:35:05,13:09:55,BTRN,Name_KGGUZ,SeatORC,Business,214.61,Meal,0,Pending,GateVE,B,ClaimXXF,11.28,1,LOCRUA,TypeTWS,Pilot_NBUV,Crew_XGHW,Yes,Vegetarian,Not Available,FALSE,TRUE,FALSE,1,Yes
13,8659,22-10-2023 15:35,03-04-2023 07:32,11:14:32,20:24:21,BTMX,Name_WJSTD,SeatRMG,Business,480.07,Meal,0,Cancelled,GateFR,C,ClaimZGX,9.88,2,LOCGMZ,TypeIRS,Pilot_LOWW,Crew_HPEK,Yes,No Meal,Available,FALSE,FALSE,TRUE,1,No
17,6203,24-08-2023 04:00,03-07-2023 12:04,01:38:09,03:50:33,BOOY,Name_NBUIB,SeatCCH,Business,342.45,No Extras,0,Cancelled,GateGI,B,ClaimYTE,2.42,2,LOCDWN,TypeNCS,Pilot_QNRL,Crew_DFJO,No,Vegetarian,Available,FALSE,TRUE,FALSE,1,No
8,3976,06-09-2023 00:40,04-12-2023 06:16,07:20:57,01:09:25,BTDO,Name_QJXED,SeatFOB,First,106.87,No Extras,447,Pending,GateSL,B,ClaimUMC,2.78,2,LOCMRD,TypeTTI,Pilot_YKUS,Crew_AKQY,Yes,Non-Vegetarian,Not Available,TRUE,FALSE,FALSE,1,Yes
1,8426,22-09-2023 04:42,13-10-2023 04:36,11:19:47,15:59:40,BNGQ,Name_SWGIT,SeatFOM,First,151.44,Extra Baggage,1266,Cancelled,GateAR,B,ClaimWKW,8.62,2,LOCVMA,TypeWVH,Pilot_ZXIF,Crew_BKJX,Yes,Vegan,Available,TRUE,TRUE,FALSE,2,Yes
3,7503,24-12-2023 02:45,27-05-2023 02:33,02:25:06,22:53:03,BWID,Name_CFVEM,SeatOPW,First,883.5,No Extras,0,Pending,GateRR,C,ClaimXBJ,5.96,1,LOCSLT,TypeHPD,Pilot_IUXS,Crew_LDDE,Yes,Vegetarian,Not Available,TRUE,FALSE,FALSE,1,No
16,9619,19-06-2023 02:51,03-09-2023 14:31,10:44:47,12:34:06,BRMO,Name_MBREN,SeatPGG,Economy,427.59,Meal,0,Pending,GateWK,D,ClaimCYK,2.95,1,LOCIAA,TypeGYV,Pilot_XLWB,Crew_ZORT,No,Vegan,Available,TRUE,TRUE,TRUE,0,No
2,7486,28-05-2023 15:57,03-07-2023 05:18,03:12:00,09:21:37,BDRJ,Name_SSMJX,SeatVMV,Economy,777.34,No Extras,3434,Confirmed,GateYF,D,ClaimFDA,3.8,2,LOCASR,TypeEPU,Pilot_DULF,Crew_KCMJ,No,No Meal,Not Available,FALSE,FALSE,TRUE,2,No
15,7490,12-08-2023 12:55,25-06-2023 13:05,00:04:39,14:10:38,BGFM,Name_QUUYN,SeatRDD,Economy,476.28,Extra Baggage,1762,Cancelled,GateIC,D,ClaimSWN,6.94,1,LOCGQO,TypeHOA,Pilot_AUJA,Crew_EHHP,No,No Meal,Available,TRUE,FALSE,FALSE,0,No
1,2944,04-09-2023 06:51,06-06-2023 18:08,17:51:45,11:14:01,BRVI,Name_AACVY,SeatTNT,First,917.35,No Extras,0,Confirmed,GateSE,C,ClaimTCI,5.02,2,LOCGGQ,TypeIRX,Pilot_RDGO,Crew_FHJJ,No,Vegan,Available,FALSE,TRUE,FALSE,2,Yes
9,7239,06-07-2023 14:35,27-02-2023 07:32,15:00:07,11:13:59,BKPH,Name_ZGJYB,SeatKAF,First,717.06,No Extras,3187,Confirmed,GateVQ,A,ClaimWRB,6.71,1,LOCGKT,TypeZFG,Pilot_KMNC,Crew_LQAH,Yes,Vegetarian,Not Available,TRUE,TRUE,TRUE,0,Yes
16,8422,06-08-2023 05:15,16-04-2023 14:02,06:58:51,20:24:14,BYEO,Name_EOAXS,SeatPNW,Business,374.01,No Extras,0,Cancelled,GateAO,B,ClaimNEG,10.21,2,LOCGBY,TypeIJU,Pilot_WLWC,Crew_EHHO,No,Vegetarian,Available,FALSE,FALSE,FALSE,1,Yes
4,6973,25-11-2023 20:11,02-04-2023 12:37,11:10:29,19:17:27,BZBE,Name_WANFM,SeatUDX,Economy,869.61,Meal,0,Pending,GateQB,D,ClaimTEV,1,1,LOCPXI,TypeITW,Pilot_UGOL,Crew_EPGC,Yes,Vegan,Not Available,TRUE,TRUE,TRUE,0,Yes
12,6521,09-07-2023 02:51,12-08-2023 01:20,00:04:50,13:02:50,BJSN,Name_KIUGG,SeatKBX,Economy,132.63,Meal,0,Confirmed,GateMQ,A,ClaimPII,1.69,0,LOCXOK,TypeAJE,Pilot_ROUX,Crew_EGAS,No,Non-Vegetarian,Available,FALSE,FALSE,FALSE,0,Yes
1,1411,07-12-2023 16:32,30-08-2023 21:59,10:27:28,01:13:32,BMND,Name_XKEKL,SeatTDB,First,122.24,Meal,0,Pending,GateSW,C,ClaimPZU,1.12,1,LOCXPM,TypeGMC,Pilot_KOSG,Crew_AMXY,No,No Meal,Available,FALSE,FALSE,FALSE,2,Yes
1,7090,30-10-2023 17:33,06-02-2023 17:20,03:04:25,09:18:05,BGRF,Name_TAHVA,SeatHIQ,Business,577.1,Meal,2425,Cancelled,GateID,C,ClaimDRO,6.36,2,LOCPDO,TypeWIM,Pilot_PEJE,Crew_TIOY,No,No Meal,Available,TRUE,TRUE,FALSE,1,Yes
7,1246,03-07-2023 02:34,29-07-2023 06:53,04:16:42,19:58:21,BOKQ,Name_EJBVA,SeatHSG,Economy,744.74,No Extras,0,Pending,GatePI,B,ClaimEXE,9.88,0,LOCDEN,TypeIMS,Pilot_BVYC,Crew_TJBD,No,No Meal,Not Available,FALSE,FALSE,TRUE,1,No
18,7842,06-06-2023 08:05,27-12-2023 21:56,06:41:47,04:44:01,BJPS,Name_DCVGE,SeatRIL,Business,620.91,Extra Baggage,0,Pending,GateDC,D,ClaimBJN,3.47,1,LOCQOR,TypeAHM,Pilot_DTDN,Crew_FEVL,Yes,Vegetarian,Available,FALSE,FALSE,TRUE,1,Yes
15,7564,12-05-2023 21:32,02-06-2023 11:57,23:12:22,00:20:12,BKGU,Name_HCSBI,SeatQUH,Business,679.53,No Extras,0,Pending,GateIT,C,ClaimCEV,3.44,1,LOCETR,TypeRYE,Pilot_IWTE,Crew_DITQ,Yes,No Meal,Not Available,TRUE,TRUE,TRUE,2,Yes
13,3171,11-01-2023 02:10,30-03-2023 21:04,03:37:09,19:59:31,BXWW,Name_TRGXS,SeatSEG,First,297.59,No Extras,0,Confirmed,GateLG,B,ClaimUVG,4.74,0,LOCQTU,TypeVFR,Pilot_NRMN,Crew_GLCL,Yes,No Meal,Not Available,FALSE,FALSE,FALSE,1,Yes
16,8278,17-07-2023 20:00,07-10-2023 17:31,05:32:15,18:24:53,BNAQ,Name_ITGPN,SeatLOY,First,884.03,No Extras,0,Cancelled,GateKX,A,ClaimARX,2.52,1,LOCNAA,TypeJGS,Pilot_TSJZ,Crew_YYEZ,No,Vegetarian,Not Available,FALSE,TRUE,TRUE,2,No
7,8457,15-11-2023 20:12,19-01-2023 04:14,23:54:58,11:01:10,BVMH,Name_IGUMZ,SeatKYU,Economy,973.16,Extra Baggage,0,Cancelled,GateHB,C,ClaimJHC,1.32,1,LOCLAY,TypeLDU,Pilot_IDHV,Crew_TVUB,No,Non-Vegetarian,Available,FALSE,TRUE,TRUE,1,Yes
16,6718,16-01-2023 21:15,06-03-2023 03:56,19:06:51,01:32:16,BSXH,Name_NAMBG,SeatHWR,Economy,418.93,Extra Baggage,0,Pending,GateSY,C,ClaimXUR,7.77,0,LOCTDK,TypeQYL,Pilot_JZWS,Crew_YFMI,No,Non-Vegetarian,Not Available,TRUE,FALSE,TRUE,0,Yes
13,3060,19-10-2023 10:27,28-12-2023 20:34,16:40:33,03:57:51,BQEY,Name_MUOMY,SeatNMI,Business,438.46,Meal,0,Pending,GateND,D,ClaimTEN,11.52,0,LOCJHH,TypeXOB,Pilot_LNAV,Crew_QTIA,No,Non-Vegetarian,Not Available,FALSE,FALSE,TRUE,0,No
14,4334,15-09-2023 04:32,27-03-2023 07:47,01:27:37,19:45:08,BKZN,Name_SIJVN,SeatUTZ,Business,481.08,Extra Baggage,0,Cancelled,GateAT,A,ClaimWCV,10.88,1,LOCJMM,TypeINX,Pilot_JNDM,Crew_VXMJ,Yes,Non-Vegetarian,Available,FALSE,TRUE,TRUE,2,No
